"address" "elapsed_time" "lon" "lat" "geoenc_status"
"3081" " Havanna-lakótelep Budapest 18" 0.286820888519287 NA NA "NOT OK"
"3082" " Rákoscsaba Budapest 17" 0.280994892120361 NA NA "NOT OK"
"3083" " Józsefváros – Magdolnanegyed Budapest 8" 0.288043022155762 NA NA "NOT OK"
"3084" " Józsefváros – Magdolnanegyed Budapest 8" 0.482017040252686 NA NA "NOT OK"
"3085" " Nánási út Budapest 3" 0.482066869735718 19.0628421 47.5761456 "OK"
"3086" " Belso-Erzsébetváros Budapest 7" 0.34067177772522 NA NA "NOT OK"
"3087" " Csepel-Szabótelep Budapest 21" 0.260239839553833 NA NA "NOT OK"
"3088" " Havanna-lakótelep Budapest 18" 0.483888149261475 NA NA "NOT OK"
"3089" " Damjanich utca Budapest 7" 0.508877992630005 19.0753691 47.5061628 "OK"
"3090" " Külso-Erzsébetváros Budapest 7" 0.26970386505127 NA NA "NOT OK"
"3091" " Pesti út Budapest 17" 0.258419990539551 NA NA "NOT OK"
"3092" " Vízisport utca 23/A Budapest 20" 0.486725091934204 NA NA "NOT OK"
"3093" " Óbuda-Óváros Budapest 3" 0.48127007484436 19.0451407 47.5413944 "OK"
"3094" " Rumbach Sebestyén utca Budapest 7" 0.286231994628906 NA NA "NOT OK"
"3095" " Duna Pearl Budapest 13" 0.288007974624634 NA NA "NOT OK"
"3096" " Duna Pearl Budapest 13" 0.773230075836182 NA NA "NOT OK"
"3097" " Duna Pearl Budapest 13" 0.272517919540405 NA NA "NOT OK"
"3098" " Vérhalom utca Budapest 2" 0.295053005218506 NA NA "NOT OK"
"3099" " Duna Pearl Budapest 13" 0.50891900062561 NA NA "NOT OK"
"3100" " Jász utca Budapest 13" 0.279214143753052 NA NA "NOT OK"
"3101" " Duna Pearl Budapest 13" 0.278671979904175 NA NA "NOT OK"
"3102" " Práter utca Budapest 8" 0.479195117950439 NA NA "NOT OK"
"3103" " Duna Pearl Budapest 13" 0.492233991622925 NA NA "NOT OK"
"3104" " Duna Pearl Budapest 13" 0.284674882888794 NA NA "NOT OK"
"3105" " Duna Pearl Budapest 13" 0.269083976745605 NA NA "NOT OK"
"3106" " Duna Pearl Budapest 13" 0.488026142120361 NA NA "NOT OK"
"3107" " Duna Pearl Budapest 13" 0.501231908798218 NA NA "NOT OK"
"3108" " Pesti út Budapest 17" 0.263987064361572 NA NA "NOT OK"
"3109" " József körút 86. Budapest 8" 0.293942928314209 NA NA "NOT OK"
"3110" " Dankó utca Budapest 8" 0.739583969116211 NA NA "NOT OK"
"3111" " Erzsébetfalva Budapest 20" 0.280318021774292 NA NA "NOT OK"
"3112" " Erzsébetfalva Budapest 20" 0.480024099349976 19.1093939 47.4438809 "OK"
"3113" " Rákoscsaba Budapest 17" 0.269021987915039 NA NA "NOT OK"
"3114" " Tabán Budapest 1" 0.267245054244995 NA NA "NOT OK"
"3115" " Halom utca Budapest 10" 0.322622060775757 NA NA "NOT OK"
"3116" " Erzsébetfalva Budapest 20" 0.476166009902954 NA NA "NOT OK"
"3117" " Angyalföld – Fiastyúk utcai lakótelep Budapest 13" 0.484476089477539 NA NA "NOT OK"
"3118" " Józsefváros – Csarnoknegyed Budapest 8" 0.28363299369812 NA NA "NOT OK"
"3119" " Szitaköto utca Budapest 14" 0.2868971824646 NA NA "NOT OK"
"3120" " Rákoskeresztúri lakótelep Budapest 17" 0.481181859970093 NA NA "NOT OK"
"3121" " Nagyzugló Budapest 14" 0.471055030822754 19.1261429 47.5081505 "OK"
"3122" " Kobánya-Városközpont Budapest 10" 0.285892009735107 NA NA "NOT OK"
"3123" " Újlipótváros Budapest 13" 0.263312101364136 NA NA "NOT OK"
"3124" " Sashalom Budapest 16" 0.485266923904419 NA NA "NOT OK"
"3125" " Kléh István utca Budapest 12" 0.51274299621582 19.0222451 47.4933443 "OK"
"3126" " Szépilona Budapest 2" 0.293646812438965 NA NA "NOT OK"
"3127" " Kispest-Óváros Budapest 19" 0.268877029418945 NA NA "NOT OK"
"3128" " Külso-Erzsébetváros Budapest 7" 0.49695086479187 NA NA "NOT OK"
"3129" " Rákoskeresztúri lakótelep Budapest 17" 0.468617916107178 19.2357906639991 47.48293425 "OK"
"3130" " Kapy utca Budapest 2" 0.292434930801392 NA NA "NOT OK"
"3131" " Lebstück Mária utca Budapest 4" 0.276077032089233 NA NA "NOT OK"
"3132" " Márvány utca Budapest 12" 0.47967791557312 NA NA "NOT OK"
"3133" " Kéro utca Budapest 11" 0.477338075637817 19.0157816 47.4633028 "OK"
"3134" " Belváros Budapest 5" 0.274443864822388 NA NA "NOT OK"
"3135" " Szent László út Budapest 13" 0.280834913253784 NA NA "NOT OK"
"3136" " Petofi utca Budapest 19" 0.481667041778564 NA NA "NOT OK"
"3137" " Leányka utca Budapest 22" 0.483175992965698 19.0364898 47.4345058 "OK"
"3138" " Bakáts tér Budapest 9" 0.276645183563232 NA NA "NOT OK"
"3139" " Vörösmarty utca Budapest 6" 0.315699815750122 NA NA "NOT OK"
"3140" " Pöstyén utca Budapest 14" 0.282275199890137 NA NA "NOT OK"
"3141" " Villányi út Budapest 11" 0.496145963668823 NA NA "NOT OK"
"3142" " Óbuda-Óváros Budapest 3" 0.489023923873901 19.0451407 47.5413944 "OK"
"3143" " Óbuda-Óváros Budapest 3" 0.293294906616211 NA NA "NOT OK"
"3144" " Gaál József út Budapest 12" 0.282833099365234 NA NA "NOT OK"
"3145" " Kelenföld Budapest 11" 0.477680921554565 NA NA "NOT OK"
"3146" " Korakás park Budapest 15" 0.467361927032471 19.1448721 47.5439634 "OK"
"3147" " Kútvölgyi út Budapest 12" 0.284829139709473 NA NA "NOT OK"
"3148" " Kelenvölgy Budapest 11" 0.306212902069092 NA NA "NOT OK"
"3149" " Lövoház utca Budapest 2" 0.493652105331421 NA NA "NOT OK"
"3150" " Erzsébet körút Budapest 7" 0.470508098602295 19.3073786 47.4575642 "OK"
"3151" " Miskolci utca 28. Budapest 14" 0.27545690536499 NA NA "NOT OK"
"3152" " Rácz Aladár út Budapest 12" 0.275423049926758 NA NA "NOT OK"
"3153" " Rákoskeresztúri lakótelep Budapest 17" 0.521577119827271 NA NA "NOT OK"
"3154" " Németvölgy Budapest 12" 0.465784072875977 19.0178434 47.4895251 "OK"
"3155" " Kolozsvári utca 41. Budapest 10" 0.293054103851318 NA NA "NOT OK"
"3156" " Országút Budapest 2" 0.288902044296265 NA NA "NOT OK"
"3157" " Tátra utca Budapest 13" 0.479608058929443 NA NA "NOT OK"
"3158" " Forgách utca Budapest 13" 0.480012893676758 19.0694579 47.5388814 "OK"
"3159" " Testvérhegy Budapest 3" 0.272716045379639 NA NA "NOT OK"
"3160" " Sasad Budapest 11" 0.282093048095703 NA NA "NOT OK"
"3161" " Fadrusz utca Budapest 11" 0.291182041168213 NA NA "NOT OK"
"3162" " Országút Budapest 2" 0.477772951126099 NA NA "NOT OK"
"3163" " Kuruclesi út Budapest 2" 0.489206790924072 18.9849507 47.5185295 "OK"
"3164" " Névtelen utca Budapest 22" 0.295966863632202 NA NA "NOT OK"
"3165" " Rottenbiller utca Budapest 7" 0.272745847702026 NA NA "NOT OK"
"3166" " Víziváros – Váralja Budapest 1" 0.474632978439331 NA NA "NOT OK"
"3167" " Újlak utca Budapest 17" 0.538459777832031 19.2376589316061 47.4814034 "OK"
"3168" " Újlak utca Budapest 17" 0.295896053314209 NA NA "NOT OK"
"3169" " Újlipótváros Budapest 13" 0.280607938766479 NA NA "NOT OK"
"3170" " Garam utca Budapest 13" 0.493809938430786 NA NA "NOT OK"
"3171" " Szentendrei út Budapest 3" 0.539741039276123 19.0517759 47.5950229 "OK"
"3172" " Rátz László utca Budapest 11" 0.281942129135132 NA NA "NOT OK"
"3173" " Csontváry Kosztka Tivadar utca Budapest 18" 0.281951904296875 NA NA "NOT OK"
"3174" " Lágymányos Budapest 11" 0.294945955276489 NA NA "NOT OK"
"3175" " Zichy Jeno utca Budapest 6" 0.481258153915405 NA NA "NOT OK"
"3176" " Havanna-lakótelep Budapest 18" 0.478927850723267 19.1669224 47.4387135 "OK"
"3177" " Izabella utca Budapest 7" 0.273955106735229 NA NA "NOT OK"
"3178" " Alagút utca Budapest 1" 0.264060020446777 NA NA "NOT OK"
"3179" " Kertész utca Budapest 7" 0.482872009277344 NA NA "NOT OK"
"3180" " Honvéd utca Budapest 5" 0.491554021835327 18.9674120081312 47.5583854 "OK"
"3181" " Dózsa György út Budapest 7" 0.286796092987061 NA NA "NOT OK"
"3182" " Óbuda-Óváros Budapest 3" 0.311646938323975 NA NA "NOT OK"
"3183" " Madárhegy Budapest 11" 0.466996908187866 NA NA "NOT OK"
"3184" " Bimbó út 80. Budapest 2" 0.49222207069397 19.0300011 47.5121218 "OK"
"3185" " Hadrianus utca Budapest 3" 0.286067962646484 NA NA "NOT OK"
"3186" " Kobánya-Városközpont Budapest 10" 0.290095090866089 NA NA "NOT OK"
"3187" " Jász utca Budapest 13" 0.4756920337677 NA NA "NOT OK"
"3188" " Újlipótváros Budapest 13" 0.492255926132202 19.0543194 47.5180411 "OK"
"3189" " Vika köz Budapest 10" 0.276522874832153 NA NA "NOT OK"
"3190" " Ferenciek tere Budapest 5" 0.273401021957397 NA NA "NOT OK"
"3191" " Külso-Erzsébetváros – Ligetváros Budapest 7" 0.466871023178101 NA NA "NOT OK"
"3192" " Külso-Erzsébetváros Budapest 7" 0.490669965744019 NA NA "NOT OK"
"3193" " Lánchíd utca Budapest 1" 0.267350912094116 NA NA "NOT OK"
"3194" " Király utca Budapest 6" 0.298582077026367 NA NA "NOT OK"
"3195" " Újlipótváros Budapest 13" 0.48870587348938 NA NA "NOT OK"
"3196" " Törökvész Budapest 2" 0.471137046813965 NA NA "NOT OK"
"3197" " Rózsadomb Budapest 2" 0.466526031494141 19.0282878 47.5173286 "OK"
"3198" " Tompa utca Budapest 9" 0.276086091995239 NA NA "NOT OK"
"3199" " Október huszonharmadika utca Budapest 11" 0.300411939620972 NA NA "NOT OK"
"3200" " Rákóczi út 32. Budapest 22" 0.512484073638916 19.0671547 47.4963426 "OK"
"3201" " Lehel utca Budapest 6" 0.30095100402832 NA NA "NOT OK"
"3202" " Kurucles Budapest 2" 0.273330926895142 NA NA "NOT OK"
"3203" " Istvánmezo Budapest 14" 0.280193090438843 NA NA "NOT OK"
"3204" " Havanna utca Budapest 18" 0.463655948638916 NA NA "NOT OK"
"3205" " Pasarét Budapest 2" 0.487118005752563 18.9973722 47.5202876 "OK"
"3206" " Országút Budapest 2" 0.272783994674683 NA NA "NOT OK"
"3207" " Kossuth Lajos utca Budapest 20" 0.27829384803772 NA NA "NOT OK"
"3208" " Ady Endre utca 100. Budapest 20" 0.483658075332642 NA NA "NOT OK"
"3209" " József nádor tér Budapest 5" 0.467030048370361 19.0497673 47.4987467 "OK"
"3210" " Nyírpalota út Budapest 15" 0.328841924667358 NA NA "NOT OK"
"3211" " Havanna lakótelep Budapest 18" 0.278999805450439 NA NA "NOT OK"
"3212" " Havanna lakótelep Budapest 18" 0.481541872024536 NA NA "NOT OK"
"3213" " Rákosszentmihály Budapest 16" 0.466410160064697 19.1703355 47.5272414 "OK"
"3214" " Szent István körút Budapest 5" 0.343143939971924 NA NA "NOT OK"
"3215" " Óbudai lakótelep Budapest 3" 0.280787944793701 NA NA "NOT OK"
"3216" " Rákosszentmihály Budapest 16" 0.495236873626709 19.1703355 47.5272414 "OK"
"3217" " Munkácsy Mihály utca Budapest 6" 0.48299503326416 19.0960971 47.5698604 "OK"
"3218" " Lakatos út Budapest 18" 0.272931814193726 NA NA "NOT OK"
"3219" " Hosszúrét Budapest 11" 0.273063898086548 NA NA "NOT OK"
"3220" " Középso-Erzsébetváros Budapest 7" 0.282140016555786 NA NA "NOT OK"
"3221" " Középso-Erzsébetváros Budapest 7" 0.476831912994385 NA NA "NOT OK"
"3222" " Szív utca Budapest 6" 0.474899053573608 19.0638909 47.5124281 "OK"
"3223" " Alsórákos Budapest 14" 0.280848979949951 NA NA "NOT OK"
"3224" " Angyalföld – Loportárdulo Budapest 13" 0.321683883666992 NA NA "NOT OK"
"3225" " Bánki Donát utca Budapest 14" 0.482741117477417 NA NA "NOT OK"
"3226" " Víziváros Budapest 2" 0.490884065628052 19.0345173 47.5071427 "OK"
"3227" " Józsefváros – Népszínháznegyed Budapest 8" 0.285043001174927 NA NA "NOT OK"
"3228" " Gellérthegy Budapest 11" 0.273998022079468 NA NA "NOT OK"
"3229" " Középso-Erzsébetváros Budapest 7" 0.483824014663696 NA NA "NOT OK"
"3230" " Józsefváros – Csarnoknegyed Budapest 8" 0.467164039611816 NA NA "NOT OK"
"3231" " Kazinczy utca Budapest 7" 0.265393018722534 NA NA "NOT OK"
"3232" " Külso-Terézváros Budapest 6" 0.281621932983398 NA NA "NOT OK"
"3233" " Külso-Erzsébetváros – Ligetváros Budapest 7" 0.46370005607605 NA NA "NOT OK"
"3234" " Külso-Erzsébetváros – Ligetváros Budapest 7" 0.484379053115845 NA NA "NOT OK"
"3235" " Népszínház utca Budapest 8" 0.28589391708374 NA NA "NOT OK"
"3236" " Rákospalota Budapest 15" 0.283919095993042 NA NA "NOT OK"
"3237" " Szófia utca 33. Budapest 6" 0.457135915756226 NA NA "NOT OK"
"3238" " Mátyás tér Budapest 8" 0.475944042205811 NA NA "NOT OK"
"3239" " Dolgos utca Budapest 12" 0.46825098991394 19.0201081 47.4915962 "OK"
"3240" " Kobánya – Óhegy Budapest 10" 0.280602216720581 NA NA "NOT OK"
"3241" " Mikó utca Budapest 1" 0.292911052703857 NA NA "NOT OK"
"3242" " Nádasdy utca Budapest 9" 0.484200954437256 19.0754201 47.4757858 "OK"
"3243" " Józsefváros – Orczynegyed Budapest 8" 0.289060831069946 NA NA "NOT OK"
"3244" " Lakatos-lakótelep Budapest 18" 0.266828775405884 NA NA "NOT OK"
"3245" " Havanna lakótelep Budapest 18" 0.490499973297119 NA NA "NOT OK"
"3246" " Lakatos-lakótelep Budapest 18" 0.46466588973999 19.172247 47.4498226 "OK"
"3247" " Mátyás tér Budapest 8" 0.282947063446045 NA NA "NOT OK"
"3248" " Izabella utca Budapest 7" 0.280004978179932 NA NA "NOT OK"
"3249" " Lebstück Mária utca Budapest 4" 0.483081817626953 NA NA "NOT OK"
"3250" " Rákóczi út 60. Budapest 7" 0.540809869766235 19.0730346 47.4980174 "OK"
"3251" " Bauer Sándor utca Budapest 8" 0.276148080825806 NA NA "NOT OK"
"3252" " Árpád út Budapest 4" 0.339938163757324 NA NA "NOT OK"
"3253" " Újlipótváros Budapest 13" 0.29641580581665 NA NA "NOT OK"
"3254" " Mecset utca Budapest 2" 0.480647802352905 NA NA "NOT OK"
"3255" " Lágymányos – Muegyetem környéke Budapest 11" 0.47593092918396 NA NA "NOT OK"
"3256" " Garay utca Budapest 7" 0.27177095413208 NA NA "NOT OK"
"3257" " Külso-Erzsébetváros Budapest 7" 0.280426979064941 NA NA "NOT OK"
"3258" " Balázs utca Budapest 14" 0.950735807418823 NA NA "NOT OK"
"3259" " Angyalföld – Béke–Tatai utcai lakótelep Budapest 13" 0.293015003204346 NA NA "NOT OK"
"3260" " Külso-Terézváros – Diplomatanegyed Budapest 6" 0.278992891311646 NA NA "NOT OK"
"3261" " Középso-Ferencváros Budapest 9" 0.483038187026978 19.0801553 47.4759677 "OK"
"3262" " Ligettelek Budapest 10" 0.278135061264038 NA NA "NOT OK"
"3263" " Deák Ferenc utca Budapest 4" 0.269145011901855 NA NA "NOT OK"
"3264" " Erzsébetfalva Budapest 20" 0.533087015151978 NA NA "NOT OK"
"3265" " Diószegi Sámuel utca Budapest 8" 0.300774097442627 NA NA "NOT OK"
"3266" " Amfiteátrum utca Budapest 3" 0.483209133148193 19.0530359 47.5702306 "OK"
"3267" " Nyírpalota út Budapest 15" 0.293622970581055 NA NA "NOT OK"
"3268" " Ecseri út Budapest 9" 0.280367851257324 NA NA "NOT OK"
"3269" " Kenyérmezo utca Budapest 8" 0.46838116645813 NA NA "NOT OK"
"3270" " Lehel utca Budapest 13" 0.505636215209961 19.0482104703865 47.5849198 "OK"
"3271" " Brassó út 143. Budapest 11" 0.280009031295776 NA NA "NOT OK"
"3272" " Csapó utca Budapest 18" 0.296568155288696 NA NA "NOT OK"
"3273" " Külso-Erzsébetváros – Ligetváros Budapest 7" 0.473361015319824 NA NA "NOT OK"
"3274" " Ligettelek Budapest 10" 0.49000096321106 19.1300619 47.493646 "OK"
"3275" " József nádor tér Budapest 5" 0.2864830493927 NA NA "NOT OK"
"3276" " Józsefváros – Magdolnanegyed Budapest 8" 0.275632858276367 NA NA "NOT OK"
"3277" " Józsefváros – Corvinnegyed Budapest 8" 0.467664003372192 NA NA "NOT OK"
"3278" " Folyamor utca 2. Budapest 3" 0.507130146026611 19.0450533965485 47.5466659 "OK"
"3279" " Izabella utca Budapest 7" 0.267505884170532 NA NA "NOT OK"
"3280" " Kaszásduloi lakótelep Budapest 3" 0.281698942184448 NA NA "NOT OK"
"3281" " Kiszugló Budapest 14" 0.487633943557739 NA NA "NOT OK"
"3282" " Óbudai lakótelep Budapest 3" 0.469257116317749 19.0413725 47.5321807 "OK"
"3283" " Külso-Terézváros Budapest 6" 0.265546083450317 NA NA "NOT OK"
"3284" " Cserhát utca Budapest 7" 0.283174991607666 NA NA "NOT OK"
"3285" " Kelenföld Budapest 11" 0.483250856399536 NA NA "NOT OK"
"3286" " Attila utca Budapest 4" 0.502845048904419 19.0347696789879 47.42457475 "OK"
"3287" " Hollós Korvin Lajos utca Budapest 3" 0.269028186798096 NA NA "NOT OK"
"3288" " Nonn János utca Budapest 16" 0.28420090675354 NA NA "NOT OK"
"3289" " Angyalföld Budapest 13" 0.272732019424438 NA NA "NOT OK"
"3290" " Eso utca Budapest 3" 0.673810958862305 19.0364155 47.5356766 "OK"
"3291" " Gizella út 19/B Budapest 14" 0.280239105224609 NA NA "NOT OK"
"3292" " Középso-Erzsébetváros Budapest 7" 0.286208868026733 NA NA "NOT OK"
"3293" " Börzsöny utca 2/b Budapest 9" 0.333825826644897 NA NA "NOT OK"
"3294" " Tanya utca 12. Budapest 14" 0.464983940124512 NA NA "NOT OK"
"3295" " Angyalföld – Loportárdulo Budapest 13" 0.471328020095825 19.0667263 47.5282762 "OK"
"3296" " Alsórákos Budapest 14" 0.270279884338379 NA NA "NOT OK"
"3297" " Csobogós utca Budapest 15" 0.261386156082153 NA NA "NOT OK"
"3298" " Óbudai lakótelep Budapest 3" 0.476146936416626 NA NA "NOT OK"
"3299" " Angyalföld – Loportárdulo Budapest 13" 0.473913908004761 19.0667263 47.5282762 "OK"
"3300" " Ihász utca Budapest 10" 0.271322011947632 NA NA "NOT OK"
"3301" " Szalay utca Budapest 5" 0.318668842315674 NA NA "NOT OK"
"3302" " Külso-Terézváros – Diplomatanegyed Budapest 6" 0.458945989608765 NA NA "NOT OK"
"3303" " Váci út 170. Budapest 13" 0.510108947753906 19.07191 47.54584 "OK"
"3304" " Páskom park Budapest 15" 0.278335094451904 NA NA "NOT OK"
"3305" " Adria sétány 2. Budapest 14" 0.298503875732422 NA NA "NOT OK"
"3306" " Pannónia utca 22. Budapest 13" 0.524065971374512 NA NA "NOT OK"
"3307" " Sárfu utca Budapest 15" 0.47857403755188 19.136153646377 47.5490611 "OK"
"3308" " Józsefváros – Magdolnanegyed Budapest 8" 0.281742811203003 NA NA "NOT OK"
"3309" " Bethlen Gábor utca 137. Fsz. 4. Budapest 15" 0.261842966079712 NA NA "NOT OK"
"3310" " Árpád fejedelem útja Budapest 2" 0.450971841812134 NA NA "NOT OK"
"3311" " Kapolcs utca Budapest 11" 0.488849878311157 19.0059394 47.4464164 "OK"
"3312" " Ülloi út Budapest 8" 0.286971807479858 NA NA "NOT OK"
"3313" " Dob utca Budapest 7" 0.279003143310547 NA NA "NOT OK"
"3314" " Király utca Budapest 7" 0.276932001113892 NA NA "NOT OK"
"3315" " Boráros tér Budapest 9" 0.677796840667725 19.0661269 47.4805095 "OK"
"3316" " Kapolcs utca Budapest 11" 0.330356121063232 NA NA "NOT OK"
"3317" " Úszódaru utca 5. Budapest 13" 0.269016027450562 NA NA "NOT OK"
"3318" " Király utca 106. Budapest 6" 0.277343034744263 NA NA "NOT OK"
"3319" " Francia út Budapest 14" 0.479767084121704 NA NA "NOT OK"
"3320" " Ligettelek Budapest 10" 0.490834951400757 19.1300619 47.493646 "OK"
"3321" " Páskomliget utca Budapest 15" 0.302350997924805 NA NA "NOT OK"
"3322" " Szentimreváros Budapest 11" 0.283972978591919 NA NA "NOT OK"
"3323" " Leányka utca Budapest 22" 0.489979028701782 NA NA "NOT OK"
"3324" " Regényes utca 7. Budapest 22" 0.482003211975098 19.0202944456697 47.4286824 "OK"
"3325" " Benczúr utca Budapest 6" 0.284615039825439 NA NA "NOT OK"
"3326" " Ilka utca Budapest 14" 0.280740022659302 NA NA "NOT OK"
"3327" " Béke utca 112. Budapest 13" 0.478162050247192 NA NA "NOT OK"
"3328" " István utca Budapest 7" 0.492614984512329 19.0780394 47.5030393 "OK"
"3329" " Széchenyi tér Budapest 4" 0.26493501663208 NA NA "NOT OK"
"3330" " Mátyásdomb tér Budapest 16" 0.279049873352051 NA NA "NOT OK"
"3331" " Kozma utca 15. Budapest 10" 0.462267875671387 NA NA "NOT OK"
"3332" " Tátra utca Budapest 13" 0.497421026229858 18.9988852 47.4028865 "OK"
"3333" " Kiss József utca 7. Budapest 8" 0.27227783203125 NA NA "NOT OK"
"3334" " Tavaszmezo utca Budapest 8" 0.287907123565674 NA NA "NOT OK"
"3335" " Dolgos utca Budapest 12" 0.670233964920044 19.0201081 47.4915962 "OK"
"3336" " Zirzen Janka utca Budapest 12" 0.286864042282104 NA NA "NOT OK"
"3337" " Bethlen Gábor utca 46. Budapest 15" 0.284752130508423 NA NA "NOT OK"
"3338" " Visegrádi utca 12. Budapest 13" 0.281316995620728 NA NA "NOT OK"
"3339" " Belso-Terézváros Budapest 6" 0.280073881149292 NA NA "NOT OK"
"3340" " Bánk bán utca Budapest 11" 0.671766042709351 19.0294501 47.4708842 "OK"
"3341" " Mátyás tér Budapest 8" 0.278042078018188 NA NA "NOT OK"
"3342" " Izabella utca Budapest 7" 0.282948970794678 NA NA "NOT OK"
"3343" " Törökvész Budapest 2" 0.285178184509277 NA NA "NOT OK"
"3344" " Németvölgy Budapest 12" 0.476936101913452 NA NA "NOT OK"
"3345" " Alacskai út Budapest 18" 0.494099855422974 19.2137044 47.4061042 "OK"
"3346" " Nádastó park Budapest 15" 0.297125101089478 NA NA "NOT OK"
"3347" " Aszódi utca Budapest 9" 0.294847011566162 NA NA "NOT OK"
"3348" " Ligettelek Budapest 10" 0.477966070175171 NA NA "NOT OK"
"3349" " Balázs utca Budapest 14" 0.527018070220947 19.1080681 47.5266233 "OK"
"3350" " Leányka utca Budapest 22" 0.273108959197998 NA NA "NOT OK"
"3351" " Bajza utca Budapest 6" 0.277182102203369 NA NA "NOT OK"
"3352" " Blaha Lujza tér Budapest 8" 0.477323055267334 NA NA "NOT OK"
"3353" " Hajós utca Budapest 6" 0.430981874465942 NA NA "NOT OK"
"3354" " Hungária út Budapest 19" 0.497377872467041 19.1160403 47.4551469 "OK"
"3355" " Belso-Ferencváros Budapest 9" 0.296209096908569 NA NA "NOT OK"
"3356" " Madzsar József utca Budapest 3" 0.295022010803223 NA NA "NOT OK"
"3357" " Újlipótváros Budapest 13" 0.472093105316162 NA NA "NOT OK"
"3358" " Újmátyásföld – Centenáriumi lakótelep Budapest 16" 0.496402978897095 19.1858347 47.5216198 "OK"
"3359" " Baross utca 131. Budapest 8" 0.272064924240112 NA NA "NOT OK"
"3360" " Felsomalom utca Budapest 16" 0.279917001724243 NA NA "NOT OK"
"3361" " Hungária körút Budapest 14" 0.463104963302612 NA NA "NOT OK"
"3362" " Garay utca Budapest 7" 0.479907035827637 19.0799285 47.5007722 "OK"
"3363" " Zalai út 5. Budapest 12" 0.837050199508667 NA NA "NOT OK"
"3364" " Hollós Korvin Lajos utca Budapest 3" 0.280982971191406 NA NA "NOT OK"
"3365" " Nádastó park Budapest 15" 0.280005931854248 NA NA "NOT OK"
"3366" " Ülloi út Budapest 9" 0.28609299659729 NA NA "NOT OK"
"3367" " Ferenczy István utca Budapest 5" 0.285991907119751 NA NA "NOT OK"
"3368" " Oktogon Budapest 6" 0.477330923080444 NA NA "NOT OK"
"3369" " Svábhegy Budapest 12" 0.476592063903809 18.9897224 47.4979099 "OK"
"3370" " Mogyoródi út Budapest 14" 0.261958122253418 NA NA "NOT OK"
"3371" " Nánási út Budapest 3" 0.26685094833374 NA NA "NOT OK"
"3372" " Szófia utca Budapest 6" 0.470391988754272 NA NA "NOT OK"
"3373" " Hunyadi János út 11. Budapest 1" 0.525730133056641 19.0487411 47.4493503 "OK"
"3374" " Kocsis Sándor út Budapest 3" 0.278229951858521 NA NA "NOT OK"
"3375" " Hattyú utca 8. Budapest 1" 0.282155990600586 NA NA "NOT OK"
"3376" " Nagyzugló – Kerepesi úti lakótelep Budapest 14" 0.489722967147827 NA NA "NOT OK"
"3377" " Óbuda-Óváros Budapest 3" 0.454214811325073 19.0451407 47.5413944 "OK"
"3378" " Ady Endre út 19. Budapest 21" 0.270913124084473 NA NA "NOT OK"
"3379" " Alsórákos Budapest 14" 0.278857946395874 NA NA "NOT OK"
"3380" " Gubacsipuszta Budapest 20" 0.47710919380188 NA NA "NOT OK"
"3381" " Angyalföld Budapest 13" 0.497045993804932 19.082082 47.5383689 "OK"
"3382" " Krisztinaváros – Városmajor Budapest 12" 0.288872957229614 NA NA "NOT OK"
"3383" " Sashegy Budapest 12" 0.272231101989746 NA NA "NOT OK"
"3384" " Bujákhida utca Budapest 17" 0.490762948989868 NA NA "NOT OK"
"3385" " Csepel-Csillagtelep – Völgy utcai lakótelep Budapest 21" 0.486935138702393 NA NA "NOT OK"
"3386" " Tisztviselotelep Budapest 8" 0.300307035446167 NA NA "NOT OK"
"3387" " Visegrádi utca 14. Budapest 13" 0.288501977920532 NA NA "NOT OK"
"3388" " Gellérthegy Budapest 11" 0.276247978210449 NA NA "NOT OK"
"3389" " Pesti út Budapest 17" 0.464863061904907 NA NA "NOT OK"
"3390" " Külso-Erzsébetváros Budapest 7" 0.485122919082642 NA NA "NOT OK"
"3391" " Víziváros Budapest 2" 0.502012014389038 19.0345173 47.5071427 "OK"
"3392" " Újlipótváros Budapest 13" 0.28696608543396 NA NA "NOT OK"
"3393" " Németvölgy Budapest 12" 0.280025005340576 NA NA "NOT OK"
"3394" " Szondi utca Budapest 6" 0.479978084564209 NA NA "NOT OK"
"3395" " Kresz Géza utca Budapest 13" 0.269006967544556 NA NA "NOT OK"
"3396" " Kékvirág utca Budapest 10" 0.271974086761475 NA NA "NOT OK"
"3397" " Ülloi út Budapest 10" 0.48707103729248 NA NA "NOT OK"
"3398" " Fényes Adolf utca Budapest 3" 0.48031210899353 19.0413759 47.5339503 "OK"
"3399" " Apor Vilmos tér Budapest 12" 0.274912118911743 NA NA "NOT OK"
"3400" " Újpesti lakótelep Budapest 4" 0.274847984313965 NA NA "NOT OK"
"3401" " Belváros Budapest 5" 0.472954034805298 NA NA "NOT OK"
"3402" " Semmelweis utca Budapest 5" 0.489214897155762 19.0575166 47.4952581 "OK"
"3403" " Pannónia út Budapest 19" 0.27349591255188 NA NA "NOT OK"
"3404" " Hungária körút Budapest 10" 0.265488862991333 NA NA "NOT OK"
"3405" " Állomás utca Budapest 10" 0.485223054885864 NA NA "NOT OK"
"3406" " Árpád út Budapest 4" 0.489470958709717 19.0784175 47.5613562 "OK"
"3407" " Baross utca 86. Budapest 8" 0.272123098373413 NA NA "NOT OK"
"3408" " Babér utca Budapest 13" 0.269653081893921 NA NA "NOT OK"
