"address","lon","lat","as.character.d.display_name.","elapsed_time"
" Zöldmál Budapest II. kerület",19.0155523,47.5272253,"Zöldmál, II. kerület, Budapest, Közép-Magyarország, 1025, Magyarország",0.262220859527588
" Üteg utca Budapest XIII. kerület",19.0791729,47.5330726,"Üteg utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.268035888671875
" Bécsi út Budapest III. kerület",19.0282536,47.550658,"Bécsi út, Táborhegy, Óbuda hegyvidéke, III. kerület, Budapest, Közép-Magyarország, 1037, Magyarország",0.288111209869385
" Rózsadomb Budapest II. kerület",19.0282878,47.5173286,"Rózsadomb, II. kerület, Budapest, Közép-Magyarország, 1277, Magyarország",0.256340980529785
" Angyalföld – Béke–Tatai utcai lakótelep Budapest XIII. kerület",NA,NA,NA,0.354117870330811
" Külso-Terézváros – Diplomatanegyed Budapest VI. kerület",NA,NA,NA,0.248281955718994
" Sasad Budapest XI. kerület",19.0064431,47.4760764,"Sasad, XI. kerület, Budapest, Közép-Magyarország, 1112, Magyarország",0.266157865524292
" Víziváros Budapest I. kerület",19.0345173,47.5071427,"Víziváros, I. kerület, Budapest, Közép-Magyarország, Magyarország",0.257118940353394
" Karácsony Sándor utca Budapest VIII. kerület",19.0848533,47.4909428,"Karácsony Sándor utca, Magdolna negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.301570892333984
" Kosárfonó utca Budapest XIX. kerület",19.1449658,47.4603573,"Kosárfonó utca, Kispest, XIX. kerület, Budapest, Közép-Magyarország, 1191, Magyarország",0.274390935897827
" Szolo utca Budapest III. kerület",19.0376677,47.5411784,"Szolo utca, Lajos utcai lakótelep, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1032, Magyarország",0.29352593421936
" Törökvész Budapest II. kerület",19.0030829,47.5220975,"Törökvész, II. kerület, Budapest, Közép-Magyarország, 1026, Magyarország",0.247575998306274
" Istenhegy – Diósárok Budapest XII. kerület",NA,NA,NA,0.272043943405151
" Tejút utca Budapest XXI. kerület",19.0576561,47.4094591,"Tejút utca, Csepel-Csillagtelep, XXI. kerület, Budapest, Közép-Magyarország, 1214, Magyarország",0.260064840316772
" Istvánmezo Budapest XIV. kerület",19.0964801,47.5075499,"Istvánmezo, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.267194032669067
" Tinódi utca 3. Budapest IX. kerület",19.0705106,47.479211,"3, Tinódi utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1095, Magyarország",0.284594058990479
" Béke tér Budapest XIII. kerület",19.0820648757491,47.53059275,"Béke tér, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1135, Magyarország",0.279830932617188
" Angyalföld – Loportárdulo Budapest XIII. kerület",19.0667263,47.5282762,"Angyalföld Dental, Angyalföldi út, Loportárdulo, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1134, Magyarország",0.27019190788269
" Fehérvári út Budapest XI. kerület",19.03863,47.4520722,"Fehérvári út, Nádorliget-lakópark, Kelenföld, XI. kerület, Budapest, Közép-Magyarország, 1116, Magyarország",0.271776914596558
" Józsefváros – Corvinnegyed Budapest VIII. kerület",NA,NA,NA,0.261741876602173
" Szentmihályi út Budapest XIV. kerület",19.1507799,47.5071324,"Szentmihályi út, Rákosfalva, XIV. kerület, Budapest, Közép-Magyarország, 1144, Magyarország",0.284615993499756
" Viola utca 4. Budapest IX. kerület",19.0758644,47.4811591,"Viola utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1094, Magyarország",0.292228937149048
" Károli Gáspár utca Budapest XXI. kerület",19.0724668,47.430296,"Károli Gáspár utca, Csepel-Belváros, XXI. kerület, Budapest, Közép-Magyarország, 1215, Magyarország",0.288226127624512
" Kosárfonó utca Budapest XIX. kerület",19.1449658,47.4603573,"Kosárfonó utca, Kispest, XIX. kerület, Budapest, Közép-Magyarország, 1191, Magyarország",0.258656024932861
" Tóth Aladár utca 3. Budapest IV. kerület",19.1102178,47.5829937,"3, Tóth Aladár utca, Káposztásmegyer, IV. kerület, Budapest, Közép-Magyarország, 1048, Magyarország",0.275615930557251
" Bécsi kapu tér 4. Budapest I. kerület",19.0301614,47.5048584,"2-4, Bécsi kapu tér, Vár, I. kerület, Budapest, Közép-Magyarország, 1014, Magyarország",0.292427062988281
" Gyulai Pál utca Budapest VIII. kerület",19.0676336,47.4939802,"Gyulai Pál utca, Palotanegyed, VIII. kerület, Budapest, Közép-Magyarország, 1085, Magyarország",0.288789033889771
" Dunakeszi utca Budapest IV. kerület",19.1099023,47.5837012,"Dunakeszi utca, Káposztásmegyer, IV. kerület, Budapest, Közép-Magyarország, 1048, Magyarország",0.289432048797607
" Vörösmarty utca Budapest VI. kerület",19.0663293,47.507243,"Vörösmarty utca, Andrássy út, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1064, Magyarország",0.69884991645813
" Kárpát utca Budapest XIII. kerület",19.0571855,47.5263712,"Kárpát utca, Vizafogó, XIII. kerület, Budapest, Közép-Magyarország, 1133, Magyarország",0.524977922439575
" Füredi utca Budapest XIV. kerület",19.1362634,47.5058877,"Füredi utca, Nagy Lajos király úti lakótelep, Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, 1144, Magyarország",0.471866846084595
" Budatétény – Rózsakert utcai lakótelep Budapest XXII. kerület",19.0079259,47.4166826,"Budatétény, Kápolna utca, Sándor utca, Rózsakert utcai lakótelep, Budatétény, XXII. kerület, Budapest, Közép-Magyarország, 1223, Magyarország",0.295732975006104
" Kazinczy utca Budapest VII. kerület",19.064479,47.495453,"Kazinczy utca, Palotanegyed, VII. kerület, Budapest, Közép-Magyarország, 1072, Magyarország",0.274639844894409
" Bocskai út Budapest XI. kerület",19.0349437,47.4765367,"Bocskai út, Nádorliget-lakópark, Kelenföld, XI. kerület, Budapest, Közép-Magyarország, 1113, Magyarország",0.274828910827637
" Szent Lorinc-lakótelep Budapest XVIII. kerület",19.1717959,47.4344306,"Szent Lorinc-lakótelep, XVIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.264359951019287
" Báthory utca Budapest V. kerület",19.0490987,47.5058886,"Báthory utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1054, Magyarország",0.517925977706909
" Tenkes utca 5/b Budapest XXII. kerület",NA,NA,NA,0.264894962310791
" Nagyszeben tér 1. Budapest XI. kerület",19.0037926,47.4655917,"Móricz Zsigmond Könyvtár, 1, Nagyszeben tér, Gazdagrét, XI. kerület, Budapest, Közép-Magyarország, 1118, Magyarország",0.28806209564209
" Baross utca Budapest VIII. kerület",19.0910113,47.4894158,"Baross utca, Orczy negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.261798858642578
" Kórház utca Budapest III. kerület",19.0391611,47.5434522,"Kórház utca, Óbuda-Óváros, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1035, Magyarország",0.255918979644775
" Hollós Korvin Lajos utca Budapest III. kerület",19.0509653,47.597314,"Hollós Korvin Lajos utca, Pusztadomb, Békásmegyer, III. kerület, Budapest, Közép-Magyarország, 1039, Magyarország",0.273954153060913
" Rákoskeresztúri lakótelep Budapest XVII. kerület",19.2357906639991,47.48293425,"Rákoskeresztúri református templom, 31, Pesti út, Rákoskeresztúr lakótelep, Rákoskeresztúr, XVII. kerület, Budapest, Közép-Magyarország, 1173, Magyarország",0.28999400138855
" Törökor Budapest XIV. kerület",19.1115031,47.5074376,"Törökor, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.275672912597656
" Bezerédi utca 13. Budapest VIII. kerület",NA,NA,NA,0.290006875991821
" Rózsa utca Budapest IV. kerület",19.1017212,47.555404,"Rózsa utca, Újpesti lakótelep, Újpest, IV. kerület, Budapest, Közép-Magyarország, 1045, Magyarország",0.266683101654053
" Középso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.28358006477356
" Belso-Erzsébetváros Budapest VII. kerület",19.0628229,47.4846472,"Belso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.274335145950317
" Újlipótváros Budapest XIII. kerület",19.0543194,47.5180411,"Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.265697956085205
" Újlipótváros Budapest XIII. kerület",19.0543194,47.5180411,"Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.27129602432251
" Erzsébet körút 36. Budapest VII. kerület",19.0677649883643,47.5010414,"36, Erzsébet körút, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.261909008026123
" Gömb utca Budapest XIII. kerület",19.0744913,47.5311721,"Gömb utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.271753072738647
" Gép utca Budapest X. kerület",19.1232565,47.4874772,"Gép utca, Pongrácz úti lakótelep, Laposdulo, X. kerület, Budapest, Közép-Magyarország, 1101, Magyarország",0.269170045852661
" Havanna utca Budapest XVIII. kerület",19.1655766,47.4399026,"Havanna utca, Havanna-lakótelep, XVIII. kerület, Budapest, Közép-Magyarország, 1181, Magyarország",0.267184019088745
" Havanna lakótelep Budapest XVIII. kerület",19.1669224,47.4387135,"Havanna-lakótelep, XVIII. kerület, Budapest, Közép-Magyarország, 1181, Magyarország",0.28207802772522
" József Attila-lakótelep Budapest IX. kerület",19.1148204,47.4646023,"József Attila-lakótelep, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.276638031005859
" Szemlohegy utca Budapest II. kerület",19.0276092,47.5174652,"Szemlohegy utca, Rózsadomb, II. kerület, Budapest, Közép-Magyarország, 1022, Magyarország",0.270956993103027
" Nyék Budapest II. kerület",18.9877074,47.5356796,"Nyék, II. kerület, Budapest, Közép-Magyarország, Magyarország",0.257445096969604
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.26203989982605
" Kossuthfalva Budapest XX. kerület",19.1232847,47.4391696,"Kossuthfalva, XX. kerület, Budapest, Közép-Magyarország, Magyarország",0.27204418182373
" Erzsébetfalva – Pesterzsébeti lakótelep Budapest XX. kerület",NA,NA,NA,0.266268968582153
" Liptáktelep Budapest XVIII. kerület",19.1619897,47.4452145,"Liptáktelep, XVIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.27911901473999
" Kissvábhegy Budapest XII. kerület",19.0125691,47.5022677,"Kissvábhegy, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.280346155166626
" Fiastyúk utca Budapest XIII. kerület",19.0792428,47.5442015,"Fiastyúk utca, Angyalföld-Kertváros, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1131, Magyarország",0.261210918426514
" Turbina utca Budapest XIII. kerület",19.0689252,47.5381473,"Turbina utca, Marina part, Vizafogó, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.25938606262207
" Gyarmat utca Budapest XIV. kerület",19.1103732,47.5232847,"Gyarmat utca, Huszt utcai lakótelep, Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, 1147, Magyarország",0.261807203292847
" Téglagyártó utca 9. Budapest XX. kerület",19.0943888,47.4327654,"Szárnyas Malac Élelmiszerüzlet, 9/B, Téglagyártó utca, Mediterrán lakópark, Gubacs, XX. kerület, Budapest, Közép-Magyarország, 1203, Magyarország",0.28214693069458
" Faludi utca Budapest XIII. kerület",19.076515,47.5501306,"Faludi utca, Angyalföld-Kertváros, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1138, Magyarország",0.254414081573486
" Belso-Erzsébetváros Budapest VII. kerület",19.0628229,47.4846472,"Belso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.274408102035522
" Király utca Budapest VII. kerület",19.0658057,47.5034778,"Király utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.259769916534424
" Belso-Erzsébetváros Budapest VII. kerület",19.0628229,47.4846472,"Belso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.266019821166992
" Versec sor Budapest II. kerület",18.9837247,47.5282058,"Versec sor, Pasarét, II. kerület, Budapest, Közép-Magyarország, 1021, Magyarország",0.261651039123535
" József Attila tér Budapest XIII. kerület",19.0827734,47.546163,"József Attila tér, Angyalföld-Kertváros, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1131, Magyarország",0.272269010543823
" Honvéd utca Budapest V. kerület",19.0500872,47.5058933,"Honvéd utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1054, Magyarország",0.268343210220337
" Keleti Károly utca Budapest II. kerület",19.0323525,47.5112033,"Keleti Károly utca, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.28744101524353
" Király utca Budapest VII. kerület",19.0658057,47.5034778,"Király utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.27319598197937
" Óbudai lakótelep Budapest III. kerület",19.0459309507521,47.5370294,"Óbudai zsinagóga, Goldberger Leó utca, Lajos utcai lakótelep, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1036, Magyarország",0.268731117248535
" Király utca Budapest VI. kerület",19.0658057,47.5034778,"Király utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.271306037902832
" Drégelyvár utca Budapest XV. kerület",19.1307714,47.5338895,"Drégelyvár utca, Pestújhely, XV. kerület, Budapest, Közép-Magyarország, 1158, Magyarország",0.257833957672119
" Gazdagrét Budapest XI. kerület",18.9989914,47.4702468,"Gazdagrét, XI. kerület, Budapest, Közép-Magyarország, Magyarország",0.27985405921936
" Józsefváros – Palotanegyed Budapest VIII. kerület",NA,NA,NA,0.260969877243042
" Rézönto utca Budapest XXIII. kerület",19.1154052,47.4089727,"Rézönto utca, Molnársziget, Soroksár, XXIII. kerület, Budapest, Közép-Magyarország, 1238, Magyarország",0.27105712890625
" Garay tér Budapest VII. kerület",19.0845342,47.5042183,"Garay tér, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1076, Magyarország",0.282856941223145
" Berkenye utca Budapest II. kerület",19.026272,47.5188803,"Berkenye utca, Rózsadomb, II. kerület, Budapest, Közép-Magyarország, 1025, Magyarország",0.28355884552002
" Flórián tér Budapest III. kerület",19.0394208713575,47.5405313,"Flórián tér, Óbuda-Óváros, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1032, Magyarország",0.28082013130188
" Kisfaludy utca 28/a Budapest VIII. kerület",NA,NA,NA,0.277293920516968
" Reggel utca Budapest XXI. kerület",19.070656,47.4157575,"Reggel utca, Csepel-Csillagtelep, XXI. kerület, Budapest, Közép-Magyarország, 1214, Magyarország",0.280278921127319
" Hollán Erno utca Budapest XIII. kerület",19.0519072,47.5168196,"Hollán Erno utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1137, Magyarország",1.2854688167572
" Práter utca Budapest VIII. kerület",19.0736091,47.4867397,"Práter utca, Corvin negyed, VIII. kerület, Budapest, Közép-Magyarország, 1082, Magyarország",0.275192022323608
" Angyalföld Budapest XIII. kerület",19.0895103,47.5502218,"Angyalföld, Kámfor utca, Angyalföld-Kertváros, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1131, Magyarország",0.26500415802002
" Pillangó park Budapest XIV. kerület",19.1236979685855,47.5035853,"Pillangó park, Törökor, XIV. kerület, Budapest, Közép-Magyarország, 1149, Magyarország",0.273296117782593
" Akácfa utca Budapest VII. kerület",19.0696887,47.4970609,"Akácfa utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1072, Magyarország",0.285549163818359
" Sasad Budapest XI. kerület",19.0064431,47.4760764,"Sasad, XI. kerület, Budapest, Közép-Magyarország, 1112, Magyarország",0.280290126800537
" Mátyás tér 10-11. Budapest VIII. kerület",19.0807001,47.4917541,"Mátyás tér, Magdolna negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.294245958328247
" Folyondár utca Budapest III. kerület",19.0281225,47.5341599,"Folyondár utca, Kiscell, Óbuda hegyvidéke, III. kerület, Budapest, Közép-Magyarország, 1037, Magyarország",0.270670175552368
" Józsefváros – Palotanegyed Budapest VIII. kerület",NA,NA,NA,0.277270793914795
" Hídfo utca Budapest III. kerület",19.0447727,47.5405476,"Hídfo utca, Óbuda-Óváros, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1033, Magyarország",0.291366100311279
" Hernád utca Budapest VII. kerület",19.0851269,47.5022823,"Hernád utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1076, Magyarország",0.267748117446899
" Zöldlomb utca Budapest II. kerület",19.0159827,47.5294842,"Zöldlomb utca, Zöldmál, II. kerület, Budapest, Közép-Magyarország, 1025, Magyarország",0.499121904373169
" Csontváry Kosztka Tivadar utca 55. Budapest XVIII. kerület",19.1659086,47.4356005,"55, Csontváry Kosztka Tivadar utca, Havanna-lakótelep, XIX. kerület, Budapest, Közép-Magyarország, 1181, Magyarország",0.452407121658325
" Kelenföldi lakótelep Budapest XI. kerület",NA,NA,NA,0.575515031814575
" Nagy Lajos király útja Budapest XIV. kerület",19.0953386,47.5242793,"Nagy Lajos király útja, Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, 1142, Magyarország",0.258130073547363
" Mályva utca Budapest XIV. kerület",19.1308705,47.5127072,"Mályva utca, Nagy Lajos király úti lakótelep, Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, 1141, Magyarország",0.263213157653809
" Steindl Imre utca 11. Budapest V. kerület",19.0477827109364,47.5033304,"11, Steindl Imre utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1054, Magyarország",0.296236038208008
" Szent László út Budapest XIII. kerület",19.0856624,47.526986,"Szent László út, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1135, Magyarország",0.275225162506104
" Pesti út Budapest XVII. kerület",19.252416,47.4802141,"Pesti út, Rákoskeresztúr lakótelep, Rákoskeresztúr, XVII. kerület, Budapest, Közép-Magyarország, 1173, Magyarország",0.276187896728516
" Rákospalota Budapest XV. kerület",19.1365016,47.5634365,"Rákospalota, XV. kerület, Budapest, Közép-Magyarország, Magyarország",0.274945020675659
" Liptáktelep Budapest XVIII. kerület",19.1619897,47.4452145,"Liptáktelep, XVIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.260926008224487
" Mátyás tér Budapest VIII. kerület",19.0797517414564,47.49196545,"Mátyás tér, Magdolna negyed, VIII. kerület, Budapest, Közép-Magyarország, 1084, Magyarország",0.258327007293701
" Erzsébet körút Budapest VII. kerület",19.0673926,47.5018796,"Erzsébet körút, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.282587051391602
" Alsórákos Budapest XIV. kerület",19.1282801,47.5251778,"Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.267753124237061
" Belso-Erzsébetváros Budapest VII. kerület",19.0628229,47.4846472,"Belso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.270331859588623
" Rákoskert – Szárazhegy Budapest XVII. kerület",19.2955524,47.4567491,"Rákoskert, Kíséro utca, Strázsahegy, Rákoskert, XVII. kerület, Budapest, Közép-Magyarország, 1171, Magyarország",0.261206865310669
" Emlékezés tere Budapest XX. kerület",19.1092756413137,47.43799535,"Emlékezés tere, Erzsébetfalva, XX. kerület, Budapest, Közép-Magyarország, 1204, Magyarország",0.264034986495972
" Kispest-Óváros Budapest XIX. kerület",NA,NA,NA,0.273071050643921
" Józsefváros – Magdolnanegyed Budapest VIII. kerület",NA,NA,NA,0.253408908843994
" Kobánya – Újhegyi lakótelep Budapest X. kerület",NA,NA,NA,0.275568962097168
" Kispesti lakótelep Budapest XIX. kerület",19.1677263867448,47.45765265,"Kispesti Eromu, Lakatos-lakótelep, XVIII. kerület, Budapest, Közép-Magyarország, 1184, Magyarország",0.269954919815063
" Kobánya – Újhegyi lakótelep Budapest X. kerület",NA,NA,NA,0.257745981216431
" Kobánya – Újhegy Budapest X. kerület",19.1563207,47.4709967,"ALPHAZOO Áruház - Kobánya, 32, Sibrik Miklós út, Újhegy, X. kerület, Budapest, Közép-Magyarország, 1103, Magyarország",0.534696102142334
" Marek József utca Budapest VII. kerület",19.0848476,47.5072965,"Marek József utca, Városliget, VII. kerület, Budapest, Közép-Magyarország, 1078, Magyarország",0.26814603805542
" Angyalföld – Béke–Tatai utcai lakótelep Budapest XIII. kerület",NA,NA,NA,0.349167108535767
" Kobánya – Újhegy Budapest X. kerület",19.1563207,47.4709967,"ALPHAZOO Áruház - Kobánya, 32, Sibrik Miklós út, Újhegy, X. kerület, Budapest, Közép-Magyarország, 1103, Magyarország",0.295118808746338
" Hollán Erno utca Budapest XIII. kerület",19.0519072,47.5168196,"Hollán Erno utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1137, Magyarország",0.271179914474487
" Maros utca Budapest XII. kerület",19.0196819,47.5058917,"Maros utca, Városmajor, Krisztinaváros, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.262573003768921
" Józsefváros – Magdolnanegyed Budapest VIII. kerület",NA,NA,NA,0.249191999435425
" Belgrád rakpart 26. Budapest V. kerület",19.0523417,47.4906461,"Avatar Ingatlan, 26, Belgrád rakpart, Belváros, V. kerület, Budapest, Közép-Magyarország, 1056, Magyarország",0.285370111465454
" Farkasvölgy Budapest XII. kerület",18.9880851,47.4834414,"Farkasvölgy, XII. kerület, Budapest, Közép-Magyarország, Magyarország",0.270891189575195
" Farkasvölgy Budapest XII. kerület",18.9880851,47.4834414,"Farkasvölgy, XII. kerület, Budapest, Közép-Magyarország, Magyarország",0.275471925735474
" Országút Budapest II. kerület",19.0272866,47.5117089,"Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.261934041976929
" Istvántelki út Budapest IV. kerület",19.1071309,47.560792,"Istvántelki út, Istvántelek, IV. kerület, Budapest, Közép-Magyarország, 1045, Magyarország",0.268518924713135
" Vizafogó – Marinapart Budapest XIII. kerület",NA,NA,NA,0.240009784698486
" Páskomliget utca Budapest XV. kerület",19.1401142,47.5441527,"Páskomliget utca, Újpalotai lakótelep, Újpalota, XV. kerület, Budapest, Közép-Magyarország, 1156, Magyarország",0.255659103393555
" Rákosszentmihály Budapest XVI. kerület",19.1703355,47.5272414,"Rákosszentmihály, XVI. kerület, Budapest, Közép-Magyarország, Magyarország",0.265069961547852
" Kaszásdulo – Filatorigát Budapest III. kerület",NA,NA,NA,0.271369218826294
" Farkasvölgy Budapest XII. kerület",18.9880851,47.4834414,"Farkasvölgy, XII. kerület, Budapest, Közép-Magyarország, Magyarország",0.280089855194092
" Vívó utca Budapest XVI. kerület",19.1754344,47.5051894,"Vívó utca, Lándzsa utcai lakótelep, Sashalom, XVI. kerület, Budapest, Közép-Magyarország, 1163, Magyarország",0.264714956283569
" Törökbálinti út Budapest XII. kerület",18.9905335,47.4780318,"Törökbálinti út, Magasút, XII. kerület, Budapest, Közép-Magyarország, 1112, Magyarország",0.273682832717896
" Váci utca Budapest V. kerület",19.0519387,47.494951,"Váci utca, Belváros, V. kerület, Budapest, Közép-Magyarország, 1052, Magyarország",0.276318788528442
" Falk Miksa utca Budapest V. kerület",19.0488375,47.5126348,"Falk Miksa utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",0.282150030136108
" Pasaréti út Budapest II. kerület",19.0117237,47.5100533,"Pasaréti út, Városmajor, Krisztinaváros, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.285279989242554
" Rokolya utca Budapest XIII. kerület",19.0916206,47.5415799,"Rokolya utca, Angyalföld-Kertváros, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1131, Magyarország",0.263504028320312
" Rózsadomb utca 42. Budapest III. kerület",19.0447381,47.5995472,"Rózsadomb utca, Ófalu Közösségi Mintakert, Békásmegyer, III. kerület, Budapest, Közép-Magyarország, 1038, Magyarország",0.276904106140137
" Mészáros utca Budapest I. kerület",19.0306646,47.489482,"Mészáros utca, Naphegy, Krisztinaváros, I. kerület, Budapest, Közép-Magyarország, 1016, Magyarország",0.276803970336914
" Izabella utca Budapest VII. kerület",19.0743714,47.5022052,"Izabella utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1074, Magyarország",0.26889705657959
" Dembinszky utca Budapest VII. kerület",19.0773551,47.505034,"Dembinszky utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1071, Magyarország",0.270997047424316
" Szerdahelyi utca Budapest VIII. kerület",19.0823578,47.4922864,"Szerdahelyi utca, Magdolna negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.265982151031494
" Palóc utca 4. Budapest XIII. kerület",19.0855143,47.5250157,"4, Palóc utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1135, Magyarország",0.26656699180603
" Jókai Mór utca Budapest XVI. kerület",19.1907411,47.5100941,"Jókai Mór utca, Mátyásföld, XVI. kerület, Budapest, Közép-Magyarország, 1163, Magyarország",0.275301933288574
" Népfürdo utca Budapest XIII. kerület",19.0618077,47.5391578,"Népfürdo utca, Marina part, Vizafogó, XIII. kerület, Budapest, Közép-Magyarország, 1138, Magyarország",0.259328126907349
" Szerencs utca Budapest XV. kerület",19.126968,47.5466615,"Szerencs utca, Pestújhely, XV. kerület, Budapest, Közép-Magyarország, 1154, Magyarország",0.262102842330933
" Rácz Aladár út Budapest XII. kerület",18.9882231,47.4855543,"Rácz Aladár út, Farkasvölgy, XII. kerület, Budapest, Közép-Magyarország, 1121, Magyarország",0.272785902023315
" Madárhegy Budapest XI. kerület",18.9885881,47.4677382,"Madárhegy, XI. kerület, Budapest, Közép-Magyarország, Magyarország",0.264954090118408
" Liszt Ferenc tér Budapest VI. kerület",19.0632770776041,47.503861,"Liszt Ferenc tér, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1061, Magyarország",0.274096965789795
" Hernád utca Budapest VII. kerület",19.0851269,47.5022823,"Hernád utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1076, Magyarország",0.251134872436523
" Rákóczi út Budapest VIII. kerület",19.0775745,47.4990443,"Rákóczi út, Népszínház negyed, VII. kerület, Budapest, Közép-Magyarország, 1081, Magyarország",0.283639192581177
" Rétköz utca 4. Budapest XI. kerület",19.0052734388981,47.46505535,"4, Rétköz utca, Gazdagrét, XI. kerület, Budapest, Közép-Magyarország, 1118, Magyarország",0.27975606918335
" Szello utca Budapest III. kerület",19.0385703,47.5480526,"Szello utca, Óbuda-Óváros, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1035, Magyarország",0.269670963287354
" Petneházy utca Budapest XIII. kerület",19.0728413,47.5343353,"Petneházy utca, Göncz Árpád városközpont, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.276852130889893
" Belváros Budapest V. kerület",19.0546939,47.4919178,"Belváros, V. kerület, Budapest, Közép-Magyarország, Magyarország",0.256798982620239
" Rákosfalva Budapest XIV. kerület",19.1462216,47.5068868,"Rákosfalva, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.271719932556152
" Egyetértés utca Budapest IX. kerület",19.1204615,47.4655976,"Egyetértés utca, József Attila lakótelep, József Attila-lakótelep, IX. kerület, Budapest, Közép-Magyarország, 1091, Magyarország",0.267328023910522
