"ar_millio" "alapterulet_m" "szobak_n" "cim" "lakopark_neve" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "rezsikoltseg" "panelprogram"
"11" "31.49" "51" "1" " 15. kerület, Szilas park " NA "jó állapotú" "2001-2010 között" "összkomfortos" "nincs megadva" "1" "4" "nincs megadva" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "nincs" "nem" "külön helyiségben" "nincs megadva" "udvari" "4 m²" "nem" "nincs megadva" "teremgarázs hely - megvásárolható" "2 M Ft" NA NA
"12" "69.9" "81" "2" " 13. kerület, Újlipótváros " NA "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "2" "6" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "van" "nincs megadva" "külön helyiségben" "nyugat" "utcai" "4 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"13" "26.9" "71" "2" " 18. kerület, Csontváry Kosztka Tivadar utca 1. " NA "jó állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "5" "10" "van" "nincs megadva" "távfutés" NA "nincs megadva" "külön helyiségben" "nincs megadva" "utcai" NA "nincs megadva" "nincs megadva" "utca, közterület" NA NA "nem vett részt"
"14" "30.99" "68" "3" " 19. kerület, Toldy utca " NA "közepes állapotú" NA "összkomfortos" "nincs megadva" "2" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "külön helyiségben" "délnyugat" "utcai" NA "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" NA "30 000 Ft/hó" "részt vett"
"15" "69.9" "100" "3" " 11. kerület, Bercsényi utca " NA "felújított" "1950 elott" "összkomfortos" "nincs megadva" "1" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "kelet" "utcai" NA "nincs megadva" "nincs megadva" "utca, közterület" NA NA NA
"16" "43.9" "76" "2" " 7. kerület, Bethlen Gábor utca " NA "jó állapotú" "1950 elott" "duplakomfortos" "nincs megadva" "félemelet" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs" "nincs megadva" "egy helyiségben" "északnyugat" "utcai" NA "nincs megadva" "nem tetotéri" "utca, közterület - fizetos övezet" NA "16 000 Ft/hó" NA
"17" "17.7" "26" "1" " 20. kerület, Szabótelep " NA "jó állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "délkelet" "nincs megadva" "3 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"18" "56" "44" "2" " 6. kerület, Külso-Terézváros " NA "felújított" NA "nincs megadva" "nincs megadva" "3" "5" "van" "nincs megadva" "elektromos" NA "nincs megadva" "nincs megadva" "kelet" "udvari" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"19" "62" "67" "2" " 2. kerület, Mechwart liget " NA "jó állapotú" NA "összkomfortos" "nincs megadva" "1" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "nincs megadva" "panorámás" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"20" "75" "102" "3" " 12. kerület, Krisztina körút " NA "felújított" "1950 elott" "összkomfortos" "nincs megadva" "2" "2" "nincs" "3 m vagy magasabb" "gáz (cirko)" "van" "nincs megadva" "külön helyiségben" "délkelet" "utcai" NA "nincs megadva" "legfelso emelet, nem tetotéri" "nincs megadva" NA "13 000 Ft/hó" NA
