"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "erkely" "panelprogram" "parkolohely_ara"
"11" "109.5" "133" "3" " 6. kerület, Külso-Terézváros " "közepes állapotú" NA "összkomfortos" "nincs megadva" "4" "4" "van" "3 m vagy magasabb" "gáz (cirko)" "van" NA "nem" "külön helyiségben" "északnyugat" "utcai" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "1 m²" NA NA
"12" "28.5" "30" "1" " 9. kerület, Hogyes Endre utca " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "udvari" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"13" "23.99" "37" "1" " 4. kerület, Külso Szilágyi út " "felújított" NA "összkomfortos" "nincs megadva" "8" "nincs megadva" "van" "nincs megadva" "távfutés egyedi méréssel" "van" NA "nincs megadva" "egy helyiségben" "nincs megadva" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" "3 m²" "nincs megadva" NA
"14" "32.9" "67" "3" " 20. kerület, Berkenye sétány " "felújított" NA "összkomfortos" "nincs megadva" "9" "10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nincs" NA "igen" "külön helyiségben" "nincs megadva" "utcai" "nem" "nem tetotéri" "utca, közterület - ingyenes" "6 m²" "nincs megadva" NA
"15" "54" "68" "3" " 6. kerület, Székely Mihály utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "3" "van" "3 m vagy magasabb" "elektromos" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "udvari" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"16" "24.8" "58" "2" " 17. kerület, Rákoskeresztúri lakótelep " "felújítandó" "1981-2000 között" "összkomfortos" "nincs megadva" "földszint" "4" "nincs" "3 m-nél alacsonyabb" "távfutés" NA NA "nem" "külön helyiségben" "nincs megadva" "kertre nézo" "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" NA "nincs megadva" NA
"17" "94" "102" "3" " 3. kerület, Óbuda-Óváros " "jó állapotú" "2001-2010 között" "összkomfortos" "nincs megadva" "4" "4" "van" "nincs megadva" "gáz (cirko)" "van" "50 000 Ft/hó" "nincs megadva" "egy helyiségben" "nyugat" "panorámás" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "25 m²" NA "5 M Ft"
"18" "39.8" "54" "2" " 13. kerület, Angyalföld " "felújított" "1981-2000 között" "összkomfortos" "nincs megadva" "1" "4" "nincs" "3 m-nél alacsonyabb" "távfutés" NA NA "nincs megadva" "nincs megadva" "délnyugat" "nincs megadva" "igen" "nincs megadva" "utca, közterület - ingyenes" NA "nincs megadva" NA
"19" "59" "115" "4" " 7. kerület, Dózsa György út " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "nincs megadva" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" NA NA "nincs megadva" "nincs megadva" "északkelet" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"20" "52" "53" "2" " 2. kerület, Törökvész " "nincs megadva" NA "összkomfortos" "nincs megadva" "földszint" "3" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" NA NA "nincs megadva" "nincs megadva" "délkelet" "kertre nézo" "nem" "nincs megadva" "utca, közterület - ingyenes" "4 m²" NA NA
